"","exposure","outcome_PC1","term","estimate","std.error","statistic","conf.low","conf.high","p.value"
"76","social_relationships2_d","IFN_lambda1","social_relationships2_dLow",-0.456865581407801,0.199285147032001,-2.29252198777483,-0.852011214783345,-0.0617199480322578,0.023869471609343
"77","social_relationships2_d","IFN_lambda2_3","social_relationships2_dLow",-0.382128264342198,0.196667528958354,-1.94301655370429,-0.772083644620352,0.0078271159359552,0.0546917753582308
"78","social_relationships2_d","sTREM_1","social_relationships2_dLow",-0.325663255307447,0.225161738739656,-1.44635255141637,-0.772117389954687,0.120790879339793,0.15105689072025
"79","social_relationships2_d","sRAGE","social_relationships2_dLow",-0.343595189247163,0.230613248601913,-1.48991955722492,-0.800858660914531,0.113668282420205,0.139243185848687
"80","social_relationships2_d","GM_CSF","social_relationships2_dLow",-0.220851182659575,0.172791251356148,-1.27813868425762,-0.563464315026704,0.121761949707555,0.204018813793797
"81","social_activities_ordinal","IL_10","social_activities_ordinal.L",-0.64429449038921,0.308734664537752,-2.08688742922298,-1.25659688081559,-0.0319920999628247,0.0393670421442795
"82","social_activities_ordinal","IL_10","social_activities_ordinal.Q",-0.373794731611118,0.25926220219561,-1.44176331314618,-0.887980161320677,0.14039069809844,0.15240278821178
"83","social_activities_ordinal","IL_10","social_activities_ordinal.C",0.0378771453843202,0.197779386912277,0.191512098281103,-0.354371621254075,0.430125912022715,0.848501428289545
"84","social_activities_ordinal","IFN_gamma","social_activities_ordinal.L",-0.559143304234969,0.327134290753882,-1.7092164289669,-1.20793701361304,0.0896504051431002,0.0904222635073733
"85","social_activities_ordinal","IFN_gamma","social_activities_ordinal.Q",-0.227687103484519,0.274713423455497,-0.828816810698744,-0.772516386311773,0.317142179342736,0.40912461008311
"86","social_activities_ordinal","IFN_gamma","social_activities_ordinal.C",-0.0462767990269777,0.209566423518256,-0.220821629009412,-0.461902372739144,0.369348774685188,0.825668461498214
"87","social_activities_ordinal","IL_12p70","social_activities_ordinal.L",-0.471468525505621,0.312184225881801,-1.51022532984779,-1.09061230726085,0.147675256249613,0.13404770915339
"88","social_activities_ordinal","IL_12p70","social_activities_ordinal.Q",-0.19663254507004,0.262158996671235,-0.750050723289236,-0.716563083397884,0.323297993257804,0.454934036478985
"89","social_activities_ordinal","IL_12p70","social_activities_ordinal.C",-0.0952947422131174,0.199989220164282,-0.476499393991521,-0.491926191906143,0.301336707479909,0.634727938195282
"90","social_activities_ordinal","IFN_alpha2","social_activities_ordinal.L",-0.621202421829569,0.277772747352256,-2.2363692181861,-1.17209915204851,-0.0703056916106242,0.0274837930592527
"91","social_activities_ordinal","IFN_alpha2","social_activities_ordinal.Q",-0.133495162337578,0.233261704824417,-0.572297807898057,-0.596114737864573,0.329124413189418,0.568367279006769
"92","social_activities_ordinal","IFN_alpha2","social_activities_ordinal.C",-0.0698116008162484,0.177944785547559,-0.392321700247799,-0.422723113742124,0.283099912109628,0.695631181855474
"93","social_activities_ordinal","CX3CL1","social_activities_ordinal.L",-0.0370301052796816,0.357647352356377,-0.103538038337784,-0.746339275681243,0.67227906512188,0.917737291371791
"94","social_activities_ordinal","CX3CL1","social_activities_ordinal.Q",0.134191131799072,0.300336991054029,0.446801878543598,-0.46145645390753,0.729838717505674,0.655956168252922
"95","social_activities_ordinal","CX3CL1","social_activities_ordinal.C",-0.0611875984498234,0.229113482238059,-0.267062408777179,-0.515580152856756,0.393204955957109,0.789955091166434
"96","social_activities_ordinal","IFN_lambda1","social_activities_ordinal.L",-0.643583471706432,0.318342844935595,-2.0216677771936,-1.27494142181237,-0.01222552160049,0.0458040379477233
"97","social_activities_ordinal","IFN_lambda1","social_activities_ordinal.Q",-0.0471022165567691,0.267330742256594,-0.176194537744404,-0.577289692469946,0.483085259356408,0.860487072104282
"98","social_activities_ordinal","IFN_lambda1","social_activities_ordinal.C",-0.236283754006819,0.203934510540111,-1.15862564595385,-0.640739756642947,0.168172248629308,0.249288074031204
"99","social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.L",-0.478437383270009,0.317091516886981,-1.50883059870862,-1.10731361932378,0.150438852783767,0.134403513229891
"100","social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.Q",-0.188984753472358,0.26627993033679,-0.709722107983619,-0.717088191782088,0.339118684837372,0.479480107474565
"101","social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.C",-0.0574476949310479,0.203132893738669,-0.282808430844068,-0.460313879707027,0.345418489844932,0.777891258164179
"102","social_activities_ordinal","sTREM_1","social_activities_ordinal.L",-0.222130225967518,0.362187073498123,-0.613302467760959,-0.940442862536774,0.496182410601737,0.541028335159184
"103","social_activities_ordinal","sTREM_1","social_activities_ordinal.Q",0.124686115716069,0.304149255226973,0.409950422607549,-0.478522196835137,0.727894428267274,0.682693717300882
"104","social_activities_ordinal","sTREM_1","social_activities_ordinal.C",-0.0632522493969299,0.232021685842314,-0.272613523892406,-0.523412539737882,0.396908040944023,0.785696099663825
"105","social_activities_ordinal","sRAGE","social_activities_ordinal.L",-0.247561889553183,0.371991237778361,-0.66550462594682,-0.985318773608904,0.490194994502539,0.507215364847943
"106","social_activities_ordinal","sRAGE","social_activities_ordinal.Q",0.0289022216366386,0.312382374192696,0.0925219347324952,-0.590634540558941,0.648438983832218,0.926463083480861
"107","social_activities_ordinal","sRAGE","social_activities_ordinal.C",0.0341034733840478,0.238302359259522,0.143110095468705,-0.438513051350285,0.50671999811838,0.886482826931423
"108","social_activities_ordinal","GM_CSF","social_activities_ordinal.L",-0.661658610415692,0.269801187031872,-2.45239325184114,-1.19674563087332,-0.126571589958063,0.0158717860383948
"109","social_activities_ordinal","GM_CSF","social_activities_ordinal.Q",-0.131335324725767,0.226567528494421,-0.579674084801611,-0.580678580358691,0.318007930907158,0.563400220596749
"110","social_activities_ordinal","GM_CSF","social_activities_ordinal.C",0.00750387354311728,0.172838101737822,0.0434156211371722,-0.335279736484211,0.350287483570446,0.965454280464267
"111","social_activities_nominal","IL_10","social_activities_nominalVery good",0.11953582475254,0.239176496590191,0.499780816496173,-0.354814345207317,0.593885994712396,0.618295424883482
"112","social_activities_nominal","IL_10","social_activities_nominalGood",-0.219418953979023,0.289369109346676,-0.758266680484371,-0.793314333151314,0.354476425193269,0.450022878132144
"113","social_activities_nominal","IL_10","social_activities_nominalFair",-0.847472592448715,0.452420476961904,-1.87319680607665,-1.74474190276856,0.0497967178711344,0.0638765110740678
"114","social_activities_nominal","IFN_gamma","social_activities_nominalVery good",-0.0637606113642963,0.253430672238176,-0.251589954764329,-0.566380576800105,0.438859354071512,0.801859311682367
"115","social_activities_nominal","IFN_gamma","social_activities_nominalGood",-0.251730257807694,0.306614608676804,-0.820998904435887,-0.859828017460144,0.356367501844755,0.413543053992907
"116","social_activities_nominal","IFN_gamma","social_activities_nominalFair",-0.770865076141023,0.479383330909923,-1.60803479478069,-1.72160884793674,0.179878695654696,0.110888682882071
"117","social_activities_nominal","IL_12p70","social_activities_nominalVery good",-0.0994487979811323,0.241848868992162,-0.411202245416972,-0.579098988307301,0.380201392345036,0.681778554246731
"118","social_activities_nominal","IL_12p70","social_activities_nominalGood",-0.182444619545456,0.292602295018452,-0.623524226062379,-0.762752259933977,0.397863020843065,0.534318455658704
"119","social_activities_nominal","IL_12p70","social_activities_nominalFair",-0.675158507666665,0.457475471971682,-1.4758354251361,-1.58245320834142,0.232136193008087,0.143038666334286
"120","social_activities_nominal","IFN_alpha2","social_activities_nominalVery good",-0.206756400279391,0.215190324220366,-0.960807141438486,-0.633535654607817,0.220022854049036,0.338899260957558
"121","social_activities_nominal","IFN_alpha2","social_activities_nominalGood",-0.390904477853149,0.2603492958021,-1.50146162926551,-0.907245901334473,0.125436945628175,0.136295692140588
"122","social_activities_nominal","IFN_alpha2","social_activities_nominalFair",-0.86465120280769,0.407048813363033,-2.1241953653272,-1.67193651952318,-0.0573658860922046,0.0360474820307962
"123","social_activities_nominal","CX3CL1","social_activities_nominalVery good",-0.205479350128448,0.277069116548446,-0.74161766092223,-0.754980594603039,0.344021894346144,0.460006675348284
"124","social_activities_nominal","CX3CL1","social_activities_nominalGood",-0.139947938944058,0.33521372135686,-0.417488694608276,-0.804765293347198,0.524869415459083,0.677189957805831
"125","social_activities_nominal","CX3CL1","social_activities_nominalFair",-0.0770450254743588,0.524097240520423,-0.147005211089938,-1.11646829097322,0.962378240024506,0.883415267354697
"126","social_activities_nominal","IFN_lambda1","social_activities_nominalVery good",-0.452055676204645,0.246619946225506,-1.83300533117176,-0.941168172939648,0.0370568205303587,0.0696901521817433
"127","social_activities_nominal","IFN_lambda1","social_activities_nominalGood",-0.422867033027975,0.298374611233963,-1.41723530456951,-1.01462270119901,0.168888635143064,0.15943196795831
"128","social_activities_nominal","IFN_lambda1","social_activities_nominalFair",-0.969127142346151,0.466500326287655,-2.07744151018785,-1.89432051299758,-0.0439337716947263,0.040248160444847
"129","social_activities_nominal","IFN_lambda2_3","social_activities_nominalVery good",-0.0763617293280115,0.24565054339152,-0.310855120748932,-0.563551644180529,0.410828185524506,0.756538972332109
"130","social_activities_nominal","IFN_lambda2_3","social_activities_nominalGood",-0.21325126111189,0.297201773439833,-0.717530244330998,-0.802680882138195,0.376178359914416,0.474671166951803
"131","social_activities_nominal","IFN_lambda2_3","social_activities_nominalFair",-0.667582497384614,0.464666627329887,-1.43669129246648,-1.58913915864079,0.253974163871561,0.153836340393533
"132","social_activities_nominal","sTREM_1","social_activities_nominalVery good",-0.280600304492743,0.280586034869895,-1.00005085649703,-0.837076526974361,0.275875917988874,0.319629535026994
"133","social_activities_nominal","sTREM_1","social_activities_nominalGood",-0.295078163888114,0.339468685940885,-0.869235296534828,-0.968334236988033,0.378177909211805,0.386739490085823
"134","social_activities_nominal","sTREM_1","social_activities_nominalFair",-0.326306236948717,0.530749758167891,-0.614802422284848,-1.37892320217028,0.726310728272844,0.540041050401998
"135","social_activities_nominal","sRAGE","social_activities_nominalVery good",-0.109112190470247,0.288181313061455,-0.378623406601589,-0.680651855858765,0.462427474918271,0.705746837644944
"136","social_activities_nominal","sRAGE","social_activities_nominalGood",-0.265579844059442,0.348657878511499,-0.761720472783417,-0.957060513304077,0.425900825185193,0.447967479647435
"137","social_activities_nominal","sRAGE","social_activities_nominalFair",-0.316887591256409,0.545116802718976,-0.581320534747438,-1.3979982008025,0.764223018289683,0.562294434855951
"138","social_activities_nominal","GM_CSF","social_activities_nominalVery good",-0.157855732896952,0.209014762844252,-0.755237241374087,-0.572387217774285,0.256675751980381,0.45183019412389
"139","social_activities_nominal","GM_CSF","social_activities_nominalGood",-0.463825961856645,0.252877756078932,-1.83419043670994,-0.96534934849876,0.037697424785469,0.0695126254528413
"140","social_activities_nominal","GM_CSF","social_activities_nominalFair",-0.884352344205126,0.395367270807135,-2.23678693079409,-1.66847007641385,-0.100234611996398,0.0274555581174802
"141","social_activities_d","IL_10","social_activities_dLow",-0.862405084768978,0.419340392485905,-2.05657527922967,-1.69387961990924,-0.0309305496287162,0.0422064749763322
"142","social_activities_d","IFN_gamma","social_activities_dLow",-0.682574204120463,0.442070565370682,-1.54403902360727,-1.55911847323266,0.193970064991738,0.125587516220547
"143","social_activities_d","IL_12p70","social_activities_dLow",-0.58323209258746,0.421178071844775,-1.38476367022832,-1.41835040642883,0.251886221253908,0.169060187219446
"144","social_activities_d","IFN_alpha2","social_activities_dLow",-0.671007759960397,0.378149740088196,-1.77444987745833,-1.4208088403889,0.078793320468105,0.0788870283110789
"145","social_activities_d","CX3CL1","social_activities_dLow",0.0612644815907595,0.482875613971976,0.126874250465494,-0.896188661136036,1.01871762431755,0.899282574033271
"146","social_activities_d","IFN_lambda1","social_activities_dLow",-0.639800156549506,0.436076063990244,-1.46717559018286,-1.50445843676579,0.224858123666775,0.145317213208193
"147","social_activities_d","IFN_lambda2_3","social_activities_dLow",-0.581060721158417,0.428069207533335,-1.35739901616999,-1.42984288409686,0.267721441780022,0.177564880002995
"148","social_activities_d","sTREM_1","social_activities_dLow",-0.114786081070958,0.490403203235964,-0.234064704947955,-1.08716504276524,0.857592880623328,0.815390520709317
"149","social_activities_d","sRAGE","social_activities_dLow",-0.201781624283829,0.502321786577935,-0.401697934820755,-1.19779293507057,0.794229686502917,0.6887227815737
"150","social_activities_d","GM_CSF","social_activities_dLow",-0.700485760003301,0.369359136532706,-1.89648959703282,-1.4328566974361,0.031885177429499,0.0606437382990234
"151","social_activities2_d","IL_10","social_activities2_dLow",-0.434196796911844,0.21981798472414,-1.9752560167301,-0.870055254477715,0.00166166065402795,0.0508638506875837
"152","social_activities2_d","IFN_gamma","social_activities2_dLow",-0.32019732680651,0.23190134510555,-1.38074803602701,-0.780014855895411,0.139620202282392,0.170288441502836
"153","social_activities2_d","IL_12p70","social_activities2_dLow",-0.221307353164557,0.221402680511156,-0.999569439058374,-0.660307969741242,0.217693263412129,0.319816918037549
"154","social_activities2_d","IFN_alpha2","social_activities2_dLow",-0.353711643139692,0.197885775334133,-1.78745360823659,-0.746082580938987,0.0386592946596023,0.0767492105458595
"155","social_activities2_d","CX3CL1","social_activities2_dLow",0.0113844916957507,0.252759865764096,0.0450407411846626,-0.489791630743684,0.512560614135186,0.964160383494188
"156","social_activities2_d","IFN_lambda1","social_activities2_dLow",-0.236644912019439,0.229415804885428,-1.03151093769508,-0.69153407399625,0.218244249957372,0.304671411597413
"157","social_activities2_d","IFN_lambda2_3","social_activities2_dLow",-0.259377933657323,0.224591978336761,-1.15488511913103,-0.704702338675299,0.185946471360653,0.250758993555715
"158","social_activities2_d","sTREM_1","social_activities2_dLow",-0.113519056638336,0.256510805704314,-0.442550778033079,-0.622132600082324,0.395094486805651,0.659001001306842
"159","social_activities2_d","sRAGE","social_activities2_dLow",-0.20337251201311,0.262373652177351,-0.775125514034621,-0.723610996991751,0.316865972965531,0.440007649875947
"160","social_activities2_d","GM_CSF","social_activities2_dLow",-0.448035544864827,0.191686800884045,-2.33733122363419,-0.828115061442622,-0.0679560282870334,0.021318724655812
"161","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.L",-0.292637089144435,0.225304914593959,-1.29884911597166,-0.73947624789988,0.15420206961101,0.196895926549616
"162","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.Q",0.0978352015640674,0.20995188825277,0.46598867187267,-0.318554850535134,0.514225253663269,0.642207550906703
"163","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.C",-0.207088728351808,0.193383779623876,-1.07086917400512,-0.590619844660612,0.176442387956996,0.286731175118461
"164","isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.L",-0.343125962434486,0.234723127028889,-1.46183278476968,-0.808643924219986,0.122391999351014,0.146831364050598
"165","isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.Q",0.15845298373133,0.21872831236337,0.724428319403362,-0.275343035625751,0.59224900308841,0.470445174929766
"166","isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.C",-0.191291934456355,0.201467622451936,-0.949492191987283,-0.590855446398037,0.208271577485326,0.3445929001838
