"","exposure","outcome_PC2","term","estimate","std.error","statistic","conf.low","conf.high","p.value"
"160","isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.L",-0.405709816736575,0.255895262057912,-1.58545263196298,-0.91321771479344,0.10179808132029,0.115929032174915
"161","isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.Q",0.333516475006965,0.238457707683916,1.39863994435882,-0.139408146687416,0.806441096701346,0.164924829209922
"162","isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.C",-0.0886630279117379,0.219640095529137,-0.403674145643304,-0.524267354129292,0.346941298305816,0.687289194706163
"163","isolation_cat_ordinal","IL_6","isolation_cat_ordinal.L",-0.216184604357577,0.245124291589787,-0.881938721599082,-0.702330822880596,0.269961614165441,0.379863489985166
"164","isolation_cat_ordinal","IL_6","isolation_cat_ordinal.Q",0.137984517690774,0.228420706972355,0.604080599870805,-0.315034080371303,0.591003115752851,0.547118293598452
"165","isolation_cat_ordinal","IL_6","isolation_cat_ordinal.C",-0.283843434312693,0.210395153033777,-1.34909683146135,-0.701112597558707,0.13342572893332,0.180264203263269
"166","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.L",-0.292637089144435,0.225304914593959,-1.29884911597166,-0.73947624789988,0.15420206961101,0.196895926549616
"167","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.Q",0.0978352015640674,0.20995188825277,0.46598867187267,-0.318554850535134,0.514225253663269,0.642207550906703
"168","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.C",-0.207088728351808,0.193383779623876,-1.07086917400512,-0.590619844660612,0.176442387956996,0.286731175118461
"169","isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.L",-0.188909135602438,0.225070746128929,-0.83933224931073,-0.635283876437353,0.257465605232476,0.403226758088857
"170","isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.Q",0.0857813696222223,0.209733676805892,0.40900141040112,-0.330175911538407,0.501738650782851,0.683387821961665
"171","isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.C",-0.200364733619423,0.193182788079071,-1.03717694320372,-0.583497230604014,0.182767763365169,0.30208220970797
